nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
GKP TAMIYANG REHOBOTH,Gereja,"Blok Rehoboth, RT.012/RW.005, Jayamulya, Kec. Kroya, Kabupaten Indramayu, Jawa Barat 45265",,"4,5",39,"
0818-181-202",Ada,Tersedia,-6.4625285,107.9794943,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
GKI Indramayu Bajem Eretan,Gereja,"M3FJ+5WQ, Eretan Wetan, Kec. Kandanghaur, Kabupaten Indramayu, Jawa Barat 45254",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.327042,108.0823553,Aksesibilitas Tersedia,[]
GKI Pamanukan - Subang,Gereja Kristen,"Jl. Albasiah No.37, Pamanukan, Kec. Pamanukan, Kabupaten Subang, Jawa Barat 41254",,"4,7",11,"
(0260) 551172",Ada,Tidak Tersedia,-6.2829556,107.8188475,Aksesibilitas Tersedia,[]
GPdI Eretan,Gereja Pantekosta,"M3CJ+QMJ, Eretan Wetan, Kec. Kandanghaur, Kabupaten Indramayu, Jawa Barat 45254",Tutup,"3,7",3,,Tidak Ada ,Tidak Tersedia,-6.3280335,108.0816467,Aksesibilitas Tersedia,[]
GBI SUBANG,Gereja,"Jl. Otto Iskandardinata No.137, Karanganyar, Kec. Subang, Kabupaten Subang, Jawa Barat 41211",Buka 24 jam,"4,9",32,"
0811-1117-1155",Ada,Tidak Tersedia,-6.5586142,107.7712102,Aksesibilitas Tersedia,[]
Gereja Katolik St. Yohanes Pembaptis Haurgeulis,Gereja Katolik,"GWRQ+8FJ, Sukajati, Kec. Haurgeulis, Kabupaten Indramayu, Jawa Barat 45264",Tutup,"4,9",9,,Tidak Ada ,Tidak Tersedia,-6.4591624,107.9386333,Aksesibilitas Tersedia,[]
Gereja Kristen Indonesia Patrol,Gereja Kristen,"MXMQ+W94, Jl. Jenderal Sudirman, Anjatan Utara, Kec. Patrol, Kabupaten Indramayu, Jawa Barat 45257",,"5,0",4,"
(0234) 610709",Ada,Tidak Tersedia,-6.3152287,107.9884487,Aksesibilitas Tersedia,[]
GKP Haurgeulis,Gereja,"Jl. Siliwangi No.37, Haurgeulis, Kec. Haurgeulis, Kabupaten Indramayu, Jawa Barat 45264",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.4616657,107.9452037,Aksesibilitas Tersedia,[]
GKI Indramayu Pos Losarang,Gereja,"Jl. Raya Losarang No.14, Krimun, Kec. Losarang, Kabupaten Indramayu, Jawa Barat 45253",Tutup,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.3935484,108.1556233,Aksesibilitas Tersedia,[]
GPdI Eben-Haezer Subang,Gereja Pantekosta,"CQG7+4RF, Jl. Emo Kurniaatmaja, Pasirkareumbi, Kec. Subang, Kabupaten Subang, Jawa Barat 41211",,"4,7",13,,Tidak Ada ,Tidak Tersedia,-6.5746777,107.764561,Aksesibilitas Tersedia,[]
Google Maps tidak dapat terhubung ke Internet,Unknown,,,,,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Belakang gereja,Gereja,"H3QJ+F69, Gabuswetan, Kec. Gabuswetan, Kabupaten Indramayu, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-6.4113299,108.0806141,Aksesibilitas Tersedia,[]
Gereja Katolik St. Petrus & Paulus Stasi Losarang,Gereja Katolik,"J539+7VV, Jl. Pantura, Jumbleng, Kec. Losarang, Kabupaten Indramayu, Jawa Barat 45253",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.3967637,108.1696738,Aksesibilitas Tersedia,[]
GKI Jatibarang Pos Anjatan,Gereja,"MX34+C5P, Jl. Jenderal Sudirman, Anjatan, Kec. Anjatan, Kabupaten Indramayu, Jawa Barat 45256",,"4,1",7,,Tidak Ada ,Tidak Tersedia,-6.3464104,107.9554612,Aksesibilitas Tersedia,[]
Gereja Kristen Indonesia (GKI) Jatibarang Pos Jemaat Pusakanegara,Gereja,"PV89+QQX, Pusakaratu, Kec. Pusakanagara, Kabupaten Subang, Jawa Barat 41255",Tutup,"4,7",13,"
(0234) 351127",Ada,Tidak Tersedia,-6.2830109,107.8694775,Aksesibilitas Tersedia,[]
Gereja Pantekosta Indramayu,Gereja,"Jl. Let Jend. Suprapto No.125, Karangmalang, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45213",,"4,6",46,,Tidak Ada ,Tidak Tersedia,-6.3376333,108.3248228,Aksesibilitas Tersedia,[]
GPIA Jatibarang,Gereja,"G875+C6M, Jatibarang Baru, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45273",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.4865038,108.3080777,Aksesibilitas Tersedia,[]
Gereja Katolik Santo Mikael - Paroki Indramayu,Gereja Katolik,"M88G+M4R, Jl. Bima Basuki, Karanganyar, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45213",06.00 hingga 18.00,"4,4",81,"
(0234) 272023",Ada,Tidak Tersedia,-6.3332579,108.3252667,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Gereja Katolik Stasi Totoran ""Keluarga Kudus""",Gereja Katolik,"P8F8+7JR, Pabeanilir, Kec. Pasekan, Kabupaten Indramayu, Jawa Barat 45229",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.2768227,108.3165284,Aksesibilitas Tersedia,[]
GKI Jatibarang,Gereja Kristen,"Jl. Siliwangi No.43, Jatibarang, Kec. Jatibarang, Kabupaten Indramayu, Jawa Barat 45273",,"4,7",22,"
(0234) 351127",Ada,Tidak Tersedia,-6.4745221,108.3053972,Aksesibilitas Tersedia,[]
"Gereja Katolik Jatibarang Indramayu ""Santo Yusuf""",Gereja Katolik,"Jl. Letnan Joni No.960, RW.40, Jatibarang Baru, Kec. Jatibarang, Kabupaten Indramayu, Jawa Barat 45273",Tutup,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.4762276,108.3035083,Aksesibilitas Tersedia,[]
Gereja Pantekosta GPDI Gabuswetan,Gereja,"H39H+WH6, Gabuswetan, Kec. Gabuswetan, Kabupaten Indramayu, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-6.4302004,108.0788819,Aksesibilitas Tersedia,[]
"Gereja Katolik Stasi Dagan ""Santa Ursula""",Gereja Katolik,"P8FH+XV, Pabeanilir, Kec. Pasekan, Kabupaten Indramayu, Jawa Barat",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.2750143,108.3296995,Aksesibilitas Tersedia,[]
Gereja Oikumene Bumi Patra,Gereja,"M82P+F2C, Jl. Bumi Patra Raya, Pekandangan, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45216",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.3487678,108.3348944,Aksesibilitas Tersedia,[]
Gereja Pentakosta di Indonesia GPdI Patrol,Gereja Pantekosta,"MXMQ+XC4, Patrol, Kec. Patrol, Kabupaten Indramayu, Jawa Barat 45257",Tutup,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.3151037,107.9885807,Aksesibilitas Tersedia,[]
GKI Indramayu,Gereja Kristen,"Jl. Cimanuk No.23G, Karangmalang, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45212",08.00 hingga 16.00,"4,6",46,"
(0234) 272948",Ada,Tidak Tersedia,-6.3371504,108.324272,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Katolik Kristus Sang Penabur,Gereja Katolik,"CQF7+6X6, Jl. A. Nanta Sukarya, Pasirkareumbi, Kec. Subang, Kabupaten Subang, Jawa Barat 41211",,"5,0",23,,Tidak Ada ,Tidak Tersedia,-6.5769627,107.7648939,Aksesibilitas Tersedia,[]
Gereja Bethany Indonesia,Gereja,"MXQF+V9G, Sumuradem Tim., Kec. Sukra, Kabupaten Indramayu, Jawa Barat 45257",,"5,0",1,"
0817-9075-306",Ada,Tidak Tersedia,-6.310288,107.9734847,Aksesibilitas Tersedia,[]
Gua Maria Tebar Kamulyan Subang,Tempat Ziarah,"Cikalapa Jl. A. Nanta Sukarya No.18, Pasirkareumbi, Kec. Subang, Kabupaten Subang, Jawa Barat 41211",,"4,7",546,"
(0260) 421805",Ada,Tidak Tersedia,-6.5768808,107.7643823,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
"Gereja Katolik Stasi Tugu ""Kristus Raja""",Gereja Katolik,"F6R6+CC9, Tugu, Kec. Lelea, Kabupaten Indramayu, Jawa Barat 45261",Tutup,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.5090762,108.2114552,Aksesibilitas Tersedia,[]
Gereja Pantekosta (GPdI) Anjatan,Gereja Pantekosta,"Jl.raya No.168, Anjatan, Kec. Anjatan, Kabupaten Indramayu, Jawa Barat 45256",09.00 hingga 17.00,"4,5",11,"
0813-2444-6607",Ada,Tidak Tersedia,-6.3440718,107.9557495,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Katolik St. Yohanes Pembaptis Haurgeulis,Gereja Katolik,"GWRQ+8FJ, Sukajati, Kec. Haurgeulis, Kabupaten Indramayu, Jawa Barat 45264",Tutup,"4,9",9,,Tidak Ada ,Tidak Tersedia,-6.4591624,107.9386333,Aksesibilitas Tersedia,[]
"Gereja Katolik Stasi Dagan ""Santa Ursula""",Gereja Katolik,"P8FH+XV, Pabeanilir, Kec. Pasekan, Kabupaten Indramayu, Jawa Barat",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.2750143,108.3296995,Aksesibilitas Tersedia,[]
Gereja Katolik St. Petrus & Paulus Stasi Losarang,Gereja Katolik,"J539+7VV, Jl. Pantura, Jumbleng, Kec. Losarang, Kabupaten Indramayu, Jawa Barat 45253",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.3967637,108.1696738,Aksesibilitas Tersedia,[]
"Gereja Katolik Stasi Tugu ""Kristus Raja""",Gereja Katolik,"F6R6+CC9, Tugu, Kec. Lelea, Kabupaten Indramayu, Jawa Barat 45261",Tutup,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.5090762,108.2114552,Aksesibilitas Tersedia,[]
Gereja Katolik Santo Mikael - Paroki Indramayu,Gereja Katolik,"M88G+M4R, Jl. Bima Basuki, Karanganyar, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45213",06.00 hingga 18.00,"4,4",81,"
(0234) 272023",Ada,Tidak Tersedia,-6.3332579,108.3252667,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Gereja Katolik Stasi Totoran ""Keluarga Kudus""",Gereja Katolik,"P8F8+7JR, Pabeanilir, Kec. Pasekan, Kabupaten Indramayu, Jawa Barat 45229",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.2768227,108.3165284,Aksesibilitas Tersedia,[]
"Gereja Katolik Jatibarang Indramayu ""Santo Yusuf""",Gereja Katolik,"Jl. Letnan Joni No.960, RW.40, Jatibarang Baru, Kec. Jatibarang, Kabupaten Indramayu, Jawa Barat 45273",Tutup,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.4762276,108.3035083,Aksesibilitas Tersedia,[]
"Vihara Dharma Rahayu ""An Tjeng Bio""",Vihara,"Jl. Cimanuk No.406, Lemahmekar, Kec. Indramayu, Jawa Barat, 45212",07.00 hingga 20.00,"4,5",54,,Tidak Ada ,Tersedia,-6.3313328,108.3243964,Aksesibilitas Tersedia,[]
Vihara Budhi Asih,Vihara,"Jl. Letnan Djoni No.54, Jatibarang Baru, Indramayu, Kabupaten Indramayu, Jawa Barat 45273",,"4,3",21,,Tidak Ada ,Tersedia,-6.4773739,108.3040467,Aksesibilitas Tersedia,[]
