nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Baitush Sholihin Disdik Jabar,Masjid,"Dinas Pendidikan Prov. Jawa Barat, Jl. Dr. Rajiman No.6, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat",,"4,8",122.0,,Tidak Ada,Tersedia,-6.9043854,107.6007776,Tidak Tersedia,0
Masjid Jenderal Sudirman,Masjid,"Jl. Pahlawan No.5A, Cihaur Geulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat",,"4,8",837.0,,Tidak Ada,Tidak Tersedia,-6.9018457,107.6347173,Tidak Tersedia,0
Masjid RS Sariningsih,Masjid,"Jl. L. L. R.E. Martadinata No.7, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",,"4,8",10.0,,Tidak Ada,Tidak Tersedia,-6.9066367,107.6107514,Tidak Tersedia,0
Masjid Agung Trans Studio,Masjid,"Pusat Terpadu Transtudio, Jl. Gatot Subroto No.289, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat",Buka 24 jam,"4,8",16.083,,Ada,Tersedia,-6.9259359,107.6354559,Aksebilitas Lengkap,3
Masjid Al-Ihsan Sukaresmi Bandung,Masjid,"Unnamed Road, Cicaheum, Kec. Kiaracondong, Kota Bandung, Jawa Barat",,"4,9",40.0,,Tidak Ada,Tidak Tersedia,-6.904825,107.65346,Tidak Tersedia,0
MASJID JAMI' MUSLIMIN cipaera,Masjid,"JL. Cipaera, RT. 03/04, Jl. Cipaera Selatan No.147, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat",,"4,7",27.0,,Tidak Ada,Tidak Tersedia,-6.921701,107.6237624,Tidak Tersedia,0
Masjid Al Hidayah KPP Pratama Bandung Cibeunying,Masjid,"Jl. Purnawarman No.21, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",,"4,8",29.0,,Tidak Ada,Tidak Tersedia,-6.9069794,107.608988,Tidak Tersedia,0
Masjid Al Anwar,Masjid,"Jl. Asep Berlian No.03/06, Cicadas, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat",,"4,7",32.0,,Tidak Ada,Tidak Tersedia,-6.907363,107.6401467,Tidak Tersedia,0
Masjid At-Taqwa,Masjid,"Jl. Cibunut, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat",Buka 24 jam,"5,0",4.0,,Tidak Ada,Tidak Tersedia,-6.9199397,107.6189746,Tidak Tersedia,0
Masjid Nugraha,Masjid,"Jl. Muararajeun Kulon No.RT. 03/11, Cihaur Geulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat",,"4,8",66.0,,Tidak Ada,Tidak Tersedia,-6.9033812,107.6290495,Tidak Tersedia,0
Masjid At tawakal,Masjid,"Gg. Masjid III No.42, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat",,"4,5",10.0,,Tidak Ada,Tidak Tersedia,-6.909921,107.6447675,Tidak Tersedia,0
Masjid Al Munajat,Masjid,"Jl. H. Munajat No.01/07, Maleer, Kec. Batununggal, Kota Bandung, Jawa Barat",,"4,8",72.0,,Tidak Ada,Tidak Tersedia,-6.9265039,107.6420571,Tidak Tersedia,0
Masjid Nurul Jannah,Masjid,"Jl. Khp Hasan Mustopa Gg. Neglasari Utara, RT.02/RW.04, Sukapada, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat",,"4,2",14.0,,Tidak Ada,Tidak Tersedia,-6.9002454,107.6473608,Tidak Tersedia,0
